,listing_id,price,nbhood_full,price_per_month,description,room_type,host_name,last_review,borough,price_range
16376,27935946,29.0,"Brooklyn, Sunset Park",882.0833333333334,Cozy room 20-101,private room,Shimin,2019-04-27,Brooklyn,Budget
16377,27936288,135.0,"Manhattan, Chinatown",4106.25,Cute & Comfy 1 bedroom apt (Downtown NYC),entire home/apt,Elle,2019-04-19,Manhattan,Average
16378,27936320,58.0,"Brooklyn, Bushwick",1764.1666666666667,Bushwick Duplex Haven near L train,private room,Xavier,2019-03-23,Brooklyn,Budget
16379,27936628,120.0,"Manhattan, East Harlem",3650.0,Beautiful room in East Harlem!,private room,Daniela,2019-04-28,Manhattan,Average
16380,27936839,110.0,"Brooklyn, Williamsburg",3345.8333333333335,Big & Sunny room w/toilet in Williamsburg,private room,Marcos,2019-06-11,Brooklyn,Average
16381,27937564,130.0,"Manhattan, West Village",3954.1666666666665,Idyllic West Village Bedroom - Private Room,private room,Julianne,2019-06-05,Manhattan,Average
16382,27938207,50.0,"Staten Island, Clifton",1520.8333333333333,Private Room in Charming NYC Guest Suite (single),private room,Nina,2019-04-28,Staten Island,Budget
16383,27939557,40.0,"Staten Island, Clifton",1216.6666666666667,Private room in Charming NYC Guest Suite (Double),private room,Nina,2019-04-13,Staten Island,Budget
16384,27948294,495.0,"Brooklyn, Crown Heights",15056.25,"The Elkins House – Truly Rare, Historic 5BR 3 Bath",entire home/apt,Amber,2019-06-17,Brooklyn,Extravagant
16385,27949417,200.0,"Manhattan, Tribeca",6083.333333333333,"Private room in TRIBECA Loft, elevator into apt!",private room,Daniel,2019-04-07,Manhattan,Expensive
16386,27949503,89.0,"Manhattan, Murray Hill",2707.0833333333335,PARK AVE - Easiest Apartment to Get to in NYC,private room,Nick,2019-05-19,Manhattan,Average
16387,27951475,60.0,"Brooklyn, Bedford-Stuyvesant",1825.0,Brooklyn Apartment,private room,Maka,2019-04-09,Brooklyn,Budget
16388,27952152,36.0,"Brooklyn, Bedford-Stuyvesant",1095.0,Ladies bedroom Bed 1,shared room,Melissa,2019-06-01,Brooklyn,Budget
16389,27952742,69.0,"Bronx, Schuylerville",2098.75,TW #7 Private Rm. 2nd Fl. Full Size Bed 1 Guest,private room,Sharon & Erika,2019-05-10,Bronx,Budget
16390,27952988,75.0,"Brooklyn, Carroll Gardens",2281.25,"Light-drenched room in cozy, art-filled apartment",private room,Michele,2019-06-03,Brooklyn,Average
16391,27953771,125.0,"Brooklyn, Cobble Hill",3802.0833333333335,Best Brooklyn location - stylish and comfortable,entire home/apt,Lindsay,2019-07-05,Brooklyn,Average
16392,27953850,55.0,"Brooklyn, Bedford-Stuyvesant",1672.9166666666667,Amazing Private Room in BK,private room,Ann,2019-06-11,Brooklyn,Budget
16393,27954057,90.0,"Manhattan, East Harlem",2737.5,"Spanish Harlem, NYC Apartment with Roofdeck Garden",private room,Douglas,2019-05-18,Manhattan,Average
16394,27954244,300.0,"Manhattan, Hell's Kitchen",9125.0,Chelsea renovated 2 bedroom Apartment,entire home/apt,Marie,2019-06-23,Manhattan,Expensive
16395,27954369,88.0,"Brooklyn, Flatbush",2676.6666666666665,PRIVATE 1 BED IN APT OFF  PROSPECT PARK |  Q & B,private room,Jennifer,2019-07-01,Brooklyn,Average
16396,27955732,36.0,"Brooklyn, Bedford-Stuyvesant",1095.0,Ladies bedroom Bed 3,shared room,Melissa,2019-06-15,Brooklyn,Budget
16397,27956646,79.0,"Brooklyn, Midwood",2402.9166666666665,"Spacious, Sunny Room in BKLYN, NYC.",private room,Andrei,2019-05-26,Brooklyn,Average
16398,27956689,80.0,"Manhattan, East Village",2433.3333333333335,Spacious private room in the heart of EastVillage,private room,Yaasha,2019-01-06,Manhattan,Average
16399,27957027,39.0,"Brooklyn, Bedford-Stuyvesant",1186.25,Cozy Room With Access to Two Full Bathrooms,private room,Austin,2019-06-28,Brooklyn,Budget
16400,27957371,43.0,"Brooklyn, Bedford-Stuyvesant",1307.9166666666667,Agate Bedroom,private room,Melissa,2019-06-12,Brooklyn,Budget
16401,27958825,394.0,"Manhattan, Hell's Kitchen",11984.166666666666,★SPRING/ SUMMER SALE ALERT★ 10 MIN TO TIMES SQUARE,entire home/apt,William,2019-06-01,Manhattan,Extravagant
16402,27959548,499.0,"Manhattan, Hell's Kitchen",15177.916666666666,"Authentic, Traditional NYC -  Walk to Times Square",entire home/apt,John,2019-06-07,Manhattan,Extravagant
16403,27959826,60.0,"Brooklyn, Borough Park",1825.0,Spacious room in Brooklyn by the subway!,private room,ZhongJei,2019-06-03,Brooklyn,Budget
16404,27960021,68.0,"Brooklyn, Cypress Hills",2068.3333333333335,Cozy Room In Brooklyn,private room,Qusuquzah,2019-05-19,Brooklyn,Budget
16405,27961870,70.0,"Brooklyn, Bushwick",2129.1666666666665,Fresh room w/ skyline view in heart of Bushwick,private room,Michael,2019-06-11,Brooklyn,Average
16406,27961920,149.0,"Manhattan, Hell's Kitchen",4532.083333333333,CORNER SUITE HIGH CELING in a Luxury Building,private room,Teresa,2019-06-23,Manhattan,Average
16407,27962373,69.0,"Queens, Flushing",2098.75,Brand new independent one bedroom apartment,entire home/apt,Chang,2019-06-24,Queens,Budget
16408,27963195,95.0,"Queens, Long Island City",2889.5833333333335,"Nice, clean and large room. Peaceful place",private room,Antonio,2019-06-24,Queens,Average
16409,27963404,214.0,"Manhattan, West Village",6509.166666666667,West Village Prime Location Light and Chic,entire home/apt,Cate,2019-05-07,Manhattan,Expensive
16410,27964166,269.0,"Manhattan, Hell's Kitchen",8182.083333333333,Comfortable 2 bedroom apt in Times Square 5ppl,entire home/apt,Georgian,2019-06-27,Manhattan,Expensive
16411,27965802,30.0,"Queens, Elmhurst",912.5,Cheap and Worth it!,private room,Rafael,2019-02-02,Queens,Budget
16412,27966667,200.0,"Brooklyn, Carroll Gardens",6083.333333333333,Comfortable Carroll Gardens 2 BR Amazing Location,entire home/apt,David,2019-07-06,Brooklyn,Expensive
16413,27967580,39.0,"Queens, Sunnyside",1186.25,"Lovely Room in Sunnsyide, 15 min ride to Manhattan",private room,Kazuya,2019-05-10,Queens,Budget
16414,27967600,38.0,"Queens, Sunnyside",1155.8333333333333,A Nice and Warm Place to Stay in Sunnyside!,private room,Kazuya,2019-06-23,Queens,Budget
16415,27967621,65.0,"Staten Island, Tompkinsville",1977.0833333333333,"Private Guest Suite Close To Ferry, Colleges, RUMC",entire home/apt,Carrie,2019-06-16,Staten Island,Budget
16416,27967972,70.0,"Brooklyn, Bushwick",2129.1666666666665,Bushwick Oasis | Gorgeous View,private room,Yuting,2019-07-06,Brooklyn,Average
16417,27975725,30.0,"Queens, South Ozone Park",912.5,"J- LUXURY SHARED ROOM, AC FREE WIFI+CABLE GARDEN",shared room,Nikole,2019-05-01,Queens,Budget
16418,27978240,45.0,"Manhattan, Inwood",1368.75,Private/Relaxing Queen PopUp bed 30min2timessqr,private room,Noah,2019-02-08,Manhattan,Budget
16419,27978257,90.0,"Manhattan, Hell's Kitchen",2737.5,1BR/Studio Superb for a professional (Hidden by Airbnb) Home,entire home/apt,H,2019-04-07,Manhattan,Average
16420,27982303,400.0,"Manhattan, East Harlem",12166.666666666666,Isaac apartament,entire home/apt,Juan,2019-01-02,Manhattan,Extravagant
16421,27985235,200.0,"Manhattan, Kips Bay",6083.333333333333,Large Lux Apt with Amazing NYC Views - Location!,entire home/apt,Raul,2019-01-01,Manhattan,Expensive
16422,27986129,199.0,"Manhattan, Hell's Kitchen",6052.916666666667,Times Square Apartment,entire home/apt,Will,2019-07-01,Manhattan,Expensive
16423,27987152,60.0,"Brooklyn, East Flatbush",1825.0,"Comfort Beds 4 mins to 2,5,3 4,trains to Manhattan",private room,Sasha,2019-05-05,Brooklyn,Budget
16424,27988211,195.0,"Queens, Ridgewood",5931.25,Welcome Home To Ridgewood!,entire home/apt,Alejandro,2019-07-07,Queens,Expensive
16425,27989656,115.0,"Queens, Astoria",3497.9166666666665,Modern Luxury Studio in Heart of Astoria,entire home/apt,Roger,2019-06-29,Queens,Average
16426,27989781,80.0,"Manhattan, Harlem",2433.3333333333335,Charming room in upper Manhattan,private room,Rachel Leigh,2019-06-27,Manhattan,Average
16427,27991020,200.0,"Brooklyn, Prospect Heights",6083.333333333333,Prospect Suite,private room,Jessica,2019-06-04,Brooklyn,Expensive
16428,27992581,639.0,"Manhattan, Hell's Kitchen",19436.25,New Large Luxury Residence in Manhattan,entire home/apt,Justin,2019-03-26,Manhattan,Extravagant
16429,28001559,115.0,"Queens, Sunnyside",3497.9166666666665,Sunnyside's beauty,entire home/apt,Sammy,2019-06-25,Queens,Average
16430,28001862,225.0,"Manhattan, East Village",6843.75,Garden Oasis,entire home/apt,Lou,2019-01-02,Manhattan,Expensive
16431,28002057,140.0,"Manhattan, West Village",4258.333333333333,Amazing Large Sunny Studio in Greenwich Village,entire home/apt,Shaun,2019-06-26,Manhattan,Average
16432,28004429,250.0,"Manhattan, East Village",7604.166666666667,Ideal New York Apartment,entire home/apt,Stephanie,2019-06-11,Manhattan,Expensive
16433,28007178,125.0,"Brooklyn, Midwood",3802.0833333333335,"Spread Love, It's the Brooklyn Way!",entire home/apt,Taitu,2019-01-01,Brooklyn,Average
16434,28008714,270.0,"Manhattan, Hell's Kitchen",8212.5,Spacious Deco Apt.- Columbus Circle,private room,Alexis,2019-01-01,Manhattan,Expensive
16435,28009721,72.0,"Manhattan, Washington Heights",2190.0,"Upper Manhattan room like a studio ""White room""",private room,Maribel,2019-06-09,Manhattan,Average
16436,28010820,100.0,"Manhattan, Upper East Side",3041.6666666666665,Bedroom on UES,private room,Ahmet,2019-06-09,Manhattan,Average
16437,28011594,68.0,"Brooklyn, Flatbush",2068.3333333333335,Large Bedroom Steps from Subway (Ground Flr Room),private room,Lee And Teri,2019-06-08,Brooklyn,Budget
16438,28011745,200.0,"Brooklyn, Williamsburg",6083.333333333333,Huge 1 bedroom in Williamsburg for Travelers,entire home/apt,Philip,2019-05-30,Brooklyn,Expensive
16439,28011840,129.0,"Queens, East Elmhurst",3923.75,Beautiful 2 Bedroom Apartment Near LGA and City,entire home/apt,Farhan,2019-06-21,Queens,Average
16440,28012031,80.0,"Brooklyn, East Flatbush",2433.3333333333335,A Charming Hideout for a perfect weekend,entire home/apt,Vanessa,2019-02-24,Brooklyn,Average
16441,28012942,175.0,"Manhattan, Upper East Side",5322.916666666667,"Clean, Modern Studio. First floor access! #10292",entire home/apt,Jason,2019-06-28,Manhattan,Average
16442,28013709,460.0,"Manhattan, Murray Hill",13991.666666666666,Your Home Next to the Empire State Building,entire home/apt,Tassie,2019-06-30,Manhattan,Extravagant
16443,28014073,89.0,"Brooklyn, East Flatbush",2707.0833333333335,Heights,private room,Candace,2019-05-19,Brooklyn,Average
16444,28014495,55.0,"Brooklyn, Bedford-Stuyvesant",1672.9166666666667,Modern Sunlit Brooklyn Apartment,private room,Kevin,2019-05-05,Brooklyn,Budget
16445,28014842,76.0,"Manhattan, East Harlem",2311.6666666666665,1BR Central park apartment with lots of sunshine!,entire home/apt,Kazuya,2019-03-31,Manhattan,Average
16446,28015516,50.0,"Brooklyn, Brownsville",1520.8333333333333,Fanta Sea Home 3,private room,Jewell,2019-06-10,Brooklyn,Budget
16447,28016217,175.0,"Brooklyn, Prospect-Lefferts Gardens",5322.916666666667,Mercedes-Benz Home | Dinner for 50+ | Private Chef,entire home/apt,5 Star Stays,2019-07-07,Brooklyn,Average
16448,28020352,160.0,"Manhattan, Gramercy",4866.666666666667,Rare Downtown First Floor Apt w Private Backyard,entire home/apt,Nicolas,2019-05-28,Manhattan,Average
16449,28025050,80.0,"Manhattan, Washington Heights",2433.3333333333335,Comfortable New York City Apartment,entire home/apt,Mira,2019-06-19,Manhattan,Average
16450,28025630,99.0,"Manhattan, East Harlem",3011.25,Central Park master room with private bathroom.,private room,Judy,2019-06-02,Manhattan,Average
16451,28026246,480.0,"Brooklyn, Greenpoint",14600.0,Beautiful 4BDR Unit @Greenpoint 2stop to Manhattan,entire home/apt,Selina,2019-06-12,Brooklyn,Extravagant
16452,28028868,60.0,"Brooklyn, Bushwick",1825.0,Private Bedroom B in Bushwick Minutes from Subways,private room,Ariel,2019-06-17,Brooklyn,Budget
16453,28029439,35.0,"Brooklyn, Flatbush",1064.5833333333333,Beautiful Bedroom in Brooklyn Apt,private room,Amaru,2019-06-29,Brooklyn,Budget
16454,28030557,110.0,"Queens, East Elmhurst",3345.8333333333335,Cozy 2 bedroom NYC apartment near LGA Airport,private room,Kenny,2019-03-30,Queens,Average
16455,28030637,60.0,"Brooklyn, Kensington",1825.0,Bedroom in a charming apartment near Prospect Park,private room,Gabrielle,2019-06-30,Brooklyn,Budget
16456,28031322,150.0,"Staten Island, Stapleton",4562.5,"Staten Island Gem,  4 bedroom duplex in St. George",entire home/apt,Rafael,2019-07-01,Staten Island,Average
16457,28031581,350.0,"Brooklyn, Sheepshead Bay",10645.833333333334,Entire House For Rent In Brooklyn NY.,entire home/apt,Cebile,2019-06-25,Brooklyn,Expensive
16458,28031654,65.0,"Brooklyn, Bushwick",1977.0833333333333,Private Room in Luxury BK Apartment,private room,Mayda,2019-05-23,Brooklyn,Budget
16459,28031717,298.0,"Brooklyn, Williamsburg",9064.166666666666,"Artist retreat in East Williamsburg, Brooklyn",entire home/apt,Gonzalo,2019-01-01,Brooklyn,Expensive
16460,28032779,101.0,"Queens, Springfield Gardens",3072.0833333333335,The Sweet Suite,entire home/apt,Christine,2019-06-24,Queens,Average
16461,28035852,165.0,"Queens, Jamaica",5018.75,Urban Oasis,entire home/apt,Murtland,2019-06-17,Queens,Average
16462,28041818,80.0,"Queens, South Ozone Park",2433.3333333333335,Bedroom Two  in Private House Near JFK Airport,private room,Cando,2019-07-05,Queens,Average
16463,28042014,80.0,"Queens, South Ozone Park",2433.3333333333335,Bedroom One In Private House Near JFK Airport,private room,Cando,2019-07-02,Queens,Average
16464,28042536,170.0,"Manhattan, West Village",5170.833333333333,Sunny&Quiet 1 Bed APT in central Greenwich Village,entire home/apt,Christina,2019-07-07,Manhattan,Average
16465,28042839,530.0,"Brooklyn, Crown Heights",16120.833333333334,"7BR, 4 Full Bath Duplex with Washer & Dryer",entire home/apt,Lucy,2019-05-20,Brooklyn,Extravagant
16466,28043195,34.0,"Queens, South Ozone Park",1034.1666666666667,J- HOTEL STYLE SHARE ROOM FOR 2PPL FREE CABLE WIFI,shared room,Nikole,2019-02-23,Queens,Budget
16467,28044485,209.0,"Manhattan, East Village",6357.083333333333,Chic sun-filled dream home in East Village,entire home/apt,Jt,2019-06-16,Manhattan,Expensive
16468,28045230,300.0,"Manhattan, Upper West Side",9125.0,Central Park Getaway,entire home/apt,Annie,2019-06-22,Manhattan,Expensive
16469,28046097,65.0,"Brooklyn, Williamsburg",1977.0833333333333,Cozy Room in East Williamsburg Apartment,private room,Amy,2019-06-30,Brooklyn,Budget
16470,28046416,45.0,"Brooklyn, Borough Park",1368.75,Private Bedroom with queen sized bed,private room,Linda,2019-02-16,Brooklyn,Budget
16471,28046851,105.0,"Queens, Bellerose",3193.75,Bellrose  Home - 15 minutes from both NYC airports,private room,Tamara,2019-05-31,Queens,Average
16472,28047666,220.0,"Queens, Ditmars Steinway",6691.666666666667,LaGuardia Private 3 Bedrooms Appartment for 6 Pax,private room,Kais,2019-06-08,Queens,Expensive
16473,28049316,100.0,"Manhattan, Hell's Kitchen",3041.6666666666665,CUTE APARTMENT WALKING DISTANCE TO NYC BEST SPOTS,private room,Leah,2019-05-06,Manhattan,Average
16474,28049432,120.0,"Brooklyn, Prospect-Lefferts Gardens",3650.0,Roomy and Relaxing Brooklyn Apartment,entire home/apt,Nutrice,2019-07-06,Brooklyn,Average
16475,28050441,110.0,"Brooklyn, East Flatbush",3345.8333333333335,"Industrial Chic, Owners Suite",entire home/apt,Vaughn,2019-07-03,Brooklyn,Average
16476,28050532,97.0,"Brooklyn, Midwood",2950.4166666666665,"Private Apartment: Brooklyn, NYC 40 Min to City",entire home/apt,Lili,2019-06-24,Brooklyn,Average
16477,28050688,75.0,"Brooklyn, Williamsburg",2281.25,Exposed Brick Bushwick Bedroom,private room,Jordan,2019-05-19,Brooklyn,Average
16478,28050972,150.0,"Manhattan, Financial District",4562.5,Luxury 1BR 2 bed; no cleanup fee; fast response!,private room,Ricky,2019-06-25,Manhattan,Average
16479,28051505,50.0,"Manhattan, Washington Heights",1520.8333333333333,Very large room near CUMC,private room,Mike,2019-06-20,Manhattan,Budget
16480,28052106,47.0,"Manhattan, Washington Heights",1429.5833333333333,Small room near Columbia Uni med,private room,Mike,2019-05-22,Manhattan,Budget
16481,28052259,150.0,"Manhattan, Kips Bay",4562.5,Manhattan Townhouse,private room,David,2019-07-01,Manhattan,Average
16482,28052281,75.0,"Brooklyn, Bushwick",2281.25,Private Room in a Bushwick Retreat,private room,Morgan,2019-07-01,Brooklyn,Average
16483,28053065,58.0,"Queens, Astoria",1764.1666666666667,Astoria Room,private room,Martin & Soledad,2019-07-01,Queens,Budget
16484,28053907,150.0,"Manhattan, Lower East Side",4562.5,Sunny apartment in historic tenement building,entire home/apt,Giraud,2019-06-30,Manhattan,Average
16485,28053933,70.0,"Manhattan, Washington Heights",2129.1666666666665,"Comfy, Convenient, & Private Rm In Manhattan NYC",private room,Seyoum,2019-06-30,Manhattan,Average
16486,28054212,150.0,"Brooklyn, Gowanus",4562.5,Brooklyn Serene Bedrooms,entire home/apt,Florence,2019-06-30,Brooklyn,Average
16487,28054489,130.0,"Brooklyn, Bedford-Stuyvesant",3954.1666666666665,Creative open floor studio,entire home/apt,Ashley,2019-01-14,Brooklyn,Average
16488,28054901,53.0,"Brooklyn, Bedford-Stuyvesant",1612.0833333333333,Cozy and affordable,private room,Yulia,2019-06-25,Brooklyn,Budget
16489,28054965,200.0,"Brooklyn, Crown Heights",6083.333333333333,Crown Heights Gem Easy Access to ALL,entire home/apt,Deloris,2019-06-23,Brooklyn,Expensive
16490,28055277,35.0,"Brooklyn, Bedford-Stuyvesant",1064.5833333333333,"Home away from home
& (QTPOC artistic safe space)",private room,Naomi,2019-06-22,Brooklyn,Budget
16491,28057180,285.0,"Brooklyn, Crown Heights",8668.75,"New 4BR, 2Full Bath with Washer & Dryer",entire home/apt,Lucy,2019-06-16,Brooklyn,Expensive
16492,28057894,245.0,"Brooklyn, Crown Heights",7452.083333333333,Renovated 3BR 2 Full Bath with Washer & Dryer,entire home/apt,Lucy,2019-05-30,Brooklyn,Expensive
16493,28068963,280.0,"Bronx, Williamsbridge",8516.666666666666,❤️❤️NEW 2 level home 15min to the Beach ⚓ BOOK NOW,entire home/apt,Andy,2019-07-03,Bronx,Expensive
16494,28069265,60.0,"Queens, Corona",1825.0,Skylit Private Bedroom for LGA & JFK layovers,private room,Janet,2019-07-07,Queens,Budget
16495,28073668,200.0,"Manhattan, Midtown",6083.333333333333,Cozy Studio Near ESB,entire home/apt,Studioplus,2019-06-18,Manhattan,Expensive
16496,28073918,75.0,"Brooklyn, Williamsburg",2281.25,"SUNNY PRIVATE BEDROOM IN WILLIAMSBURG, BROOKLYN!",private room,Tony,2019-05-28,Brooklyn,Average
16497,28074191,78.0,"Brooklyn, Bushwick",2372.5,"Bright Room, Vibrant Area, 2 Blocks From Train",private room,Chris,2019-07-02,Brooklyn,Average
16498,28079986,65.0,"Brooklyn, Flatbush",1977.0833333333333,Brooklyn Prospect Park Parade Ground Standard,private room,Sarahya,2019-06-22,Brooklyn,Budget
16499,28081396,120.0,"Queens, Springfield Gardens",3650.0,Beautiful Spacious Shared Queens Apartment.,shared room,Joshua,2019-06-23,Queens,Average
16500,28081782,85.0,"Queens, Flushing",2585.4166666666665,Private room w/attached bath in hot of Flushing,private room,Liqin,2019-06-16,Queens,Average
16501,28082095,130.0,"Bronx, Mott Haven",3954.1666666666665,The BEST of SoBro,entire home/apt,Charlie,2019-06-30,Bronx,Average
16502,28083637,80.0,"Brooklyn, Flatbush",2433.3333333333335,Brooklyn Prospect Park South Master Suite,private room,Sarahya,2019-06-22,Brooklyn,Average
16503,28084157,89.0,"Queens, Flushing",2707.0833333333335,Couple room w/attached bath. In heart of Flushing,private room,Liqin,2019-07-07,Queens,Average
16504,28084536,40.0,"Bronx, Concourse",1216.6666666666667,Casa familiar,private room,Camilo,2019-06-29,Bronx,Budget
16505,28085491,185.0,"Manhattan, Lower East Side",5627.083333333333,1 Bedroom in NYC's Lower East Side! | Chinatown,entire home/apt,Greg,2019-07-04,Manhattan,Expensive
16506,28089652,122.0,"Brooklyn, Williamsburg",3710.8333333333335,Boho-Chic sleeps 4 TOP FLOOR penthouse prime WBURG,entire home/apt,Emily,2019-07-02,Brooklyn,Average
16507,28094626,55.0,"Queens, Long Island City",1672.9166666666667,"Large and clean room with a king size bed,",private room,Antonio,2019-07-01,Queens,Budget
16508,28096650,30.0,"Brooklyn, Bedford-Stuyvesant",912.5,Small Bedroom in Beautiful Duplex,private room,Andrea,2019-06-27,Brooklyn,Budget
16509,28097610,80.0,"Brooklyn, Gravesend",2433.3333333333335,relaxing bed and breakfast feel apartment.,entire home/apt,Kathy,2019-06-23,Brooklyn,Average
16510,28100131,335.0,"Brooklyn, Fort Greene",10189.583333333334,When modern renovation meets prewar details,entire home/apt,R R,2019-06-23,Brooklyn,Expensive
16511,28100333,848.0,"Manhattan, Harlem",25793.333333333332,Respectful Beautiful Harlem Room,private room,SamariSankofa,2019-05-26,Manhattan,Extravagant
16512,28100624,75.0,"Brooklyn, Bushwick",2281.25,Brooklyn Apartment,private room,James,2019-05-28,Brooklyn,Average
16513,28100877,55.0,"Queens, Flushing",1672.9166666666667,Queens Apartment downtown flushing,private room,Ajay,2019-06-21,Queens,Budget
16514,28101762,175.0,"Manhattan, Upper West Side",5322.916666666667,Beautiful Brown stone in Central Park West,entire home/apt,Robert,2019-07-02,Manhattan,Average
16515,28101852,150.0,"Brooklyn, Bedford-Stuyvesant",4562.5,Hip Apartment in Brooklyn w/ lots of amenities,entire home/apt,Sam,2019-06-24,Brooklyn,Average
16516,28101926,48.0,"Bronx, Clason Point",1460.0,Resort style living. Ferry to city 5 min walk.,private room,Jonathan,2019-06-22,Bronx,Budget
16517,28104895,167.0,"Manhattan, Chelsea",5079.583333333333,Cozy Chelsea Downtown Studio w/ Private Backyard,entire home/apt,Carrie,2019-06-30,Manhattan,Average
16518,28105301,169.0,"Manhattan, Financial District",5140.416666666667,Sonder | 180 Water | Beautiful Studio + Rooftop,entire home/apt,Sonder,2019-05-18,Manhattan,Average
16519,28105759,110.0,"Manhattan, Washington Heights",3345.8333333333335,Spacious One-Bedroom apartment - Manhattan,entire home/apt,Axelle,2019-07-07,Manhattan,Average
16520,28107104,55.0,"Queens, Jackson Heights",1672.9166666666667,SPACIOUS AND PRIVATE BEDROOM NEW YORK,private room,Samuel,2019-06-24,Queens,Budget
16521,28107465,85.0,"Manhattan, Upper West Side",2585.4166666666665,Cozy apt. with private room on UWS. Low price!,private room,Ram Anthonie,2019-03-21,Manhattan,Average
16522,28108863,200.0,"Manhattan, Harlem",6083.333333333333,Beautiful & Central Manhattan 1 Bedroom Apt,entire home/apt,V,2019-06-23,Manhattan,Expensive
16523,28108959,100.0,"Brooklyn, Prospect-Lefferts Gardens",3041.6666666666665,Sunny Prospect Park Studio,entire home/apt,Justin,2019-06-20,Brooklyn,Average
16524,28109059,59.0,"Brooklyn, Crown Heights",1794.5833333333333,Private Room in Prime Crown Heights Location!,private room,Nina,2019-06-25,Brooklyn,Budget
16525,28111213,68.0,"Bronx, Mott Haven",2068.3333333333335,Luxurious+spacious room 10 mins from UES,private room,Pm,2019-05-26,Bronx,Budget
16526,28121200,65.0,"Queens, Ozone Park",1977.0833333333333,靠近机场交通购物两便利房间#1,private room,Minying,2019-01-02,Queens,Budget
16527,28121788,165.0,"Manhattan, Hell's Kitchen",5018.75,Beautiful & Bright One-Bedroom in Hells Kitchen,entire home/apt,Michael,2019-04-19,Manhattan,Average
16528,28123818,45.0,"Manhattan, Hell's Kitchen",1368.75,KING Room w Private Entrance - Times Square,private room,Prav,2019-06-23,Manhattan,Budget
16529,28125509,79.0,"Manhattan, Upper West Side",2402.9166666666665,Private bed/ bath in classic Upper West Side apt.,private room,Jeff,2019-07-04,Manhattan,Average
16530,28126530,244.0,"Manhattan, Chelsea",7421.666666666667,Sonder | 21 Chelsea | Desirable 1BR + Rooftop,entire home/apt,Sonder,2019-03-31,Manhattan,Expensive
16531,28127009,65.0,"Brooklyn, Bedford-Stuyvesant",1977.0833333333333,Ruby Bedroom,private room,Melissa,2019-06-16,Brooklyn,Budget
16532,28127126,80.0,"Manhattan, East Harlem",2433.3333333333335,Chez Jesse Vacation Spot,private room,Jesse,2019-07-01,Manhattan,Average
16533,28129212,40.0,"Brooklyn, Bushwick",1216.6666666666667,Intimate SIngle Room in Bushwick!,private room,Brian,2019-06-11,Brooklyn,Budget
16534,28129366,280.0,"Manhattan, Murray Hill",8516.666666666666,Spacious 1 bedroom apartment in HEART of Manhattan,entire home/apt,Chris,2019-06-29,Manhattan,Expensive
16535,28129565,99.0,"Brooklyn, Prospect-Lefferts Gardens",3011.25,Fun Leffert's Gardens Suite,private room,Jonathan,2019-05-09,Brooklyn,Average
16536,28129668,160.0,"Brooklyn, Cypress Hills",4866.666666666667,Stunning Brand New Apartment 35m to NYC!!!,entire home/apt,Kay,2019-04-21,Brooklyn,Average
16537,28129768,65.0,"Queens, Astoria",1977.0833333333333,Cozy private room,private room,Alexandra,2019-04-10,Queens,Budget
16538,28130741,104.0,"Brooklyn, Prospect-Lefferts Gardens",3163.3333333333335,"Renovated, Stylish Apt! Next to Prospect Park",entire home/apt,Claire,2019-03-25,Brooklyn,Average
16539,28131065,60.0,"Queens, Fresh Meadows",1825.0,"Beautiful Basement Apt in Fresh Meadows, Queens",entire home/apt,Gail,2019-06-20,Queens,Budget
16540,28133736,250.0,"Manhattan, Gramercy",7604.166666666667,Luxury Manhattan Loft w Huge Private Back Yard,entire home/apt,Selma,2019-06-27,Manhattan,Expensive
16541,28133769,66.0,"Manhattan, East Harlem",2007.5,Cozy 1st fl spacious bdrm in 3 bdrm New York Apt,private room,Jessi,2019-06-19,Manhattan,Budget
16542,28133914,85.0,"Brooklyn, Bedford-Stuyvesant",2585.4166666666665,Private bedroom in Brooklyn apartment,private room,Danila,2019-07-07,Brooklyn,Average
16543,28134807,25.0,"Brooklyn, Cypress Hills",760.4166666666666,"Girls House -  ""Dandelion"" Single Bed 紐約民宿",shared room,Tong,2019-06-26,Brooklyn,Budget
16544,28135177,140.0,"Manhattan, West Village",4258.333333333333,West Village Dream - sunny bedroom,private room,Camille,2019-05-13,Manhattan,Average
16545,28135693,25.0,"Brooklyn, Cypress Hills",760.4166666666666,"Girls House - ""Azalea"" Loft Upper Bed 紐約民宿",shared room,Tong,2019-06-30,Brooklyn,Budget
16546,28136026,25.0,"Brooklyn, Cypress Hills",760.4166666666666,"Girls House - ""Bauhinia"" Lower Bed 紐約民宿",shared room,Tong,2019-06-19,Brooklyn,Budget
16547,28136160,150.0,"Manhattan, Hell's Kitchen",4562.5,Manhattan theater district,entire home/apt,Marina,2019-05-23,Manhattan,Average
16548,28136987,134.0,"Brooklyn, Bay Ridge",4075.8333333333335,ParkView Modern Design New 4 Bedrooms Apartment,entire home/apt,Wendy,2019-06-21,Brooklyn,Average
16549,28137345,140.0,"Queens, Elmhurst",4258.333333333333,Just 10 minutes from Manhattan (S ),private room,Katherine,2019-06-21,Queens,Average
